start_location_x,start_location_y,cluster_label
121.545,31.281,2
121.48,31.286,5
121.377,31.188,4
121.405,31.274,0
121.388,31.214,3
121.362,31.175,4
121.541,31.185,1
121.473,31.265,0
121.51,31.317,2
121.44,31.212,1
121.505,31.303,2
121.461,31.339,5
121.305,31.245,3
121.388,31.109,4
121.539,31.261,2
121.437,31.228,0
121.367,31.237,3
121.471,31.208,1
121.458,31.299,5
121.415,31.174,4
121.506,31.329,5
121.475,31.224,1
121.381,31.232,3
121.475,31.276,0
121.311,31.239,3
121.494,31.324,5
121.365,31.222,3
121.491,31.331,5
121.466,31.23,1
121.465,31.31,5
121.446,31.118,4
121.427,31.163,4
121.46,31.33,5
121.465,31.337,5
121.51,31.335,5
121.419,31.292,0
121.482,31.268,2
121.484,31.32,5
121.347,31.138,4
121.422,31.281,0
121.421,31.277,0
121.448,31.098,4
121.39,31.307,3
121.455,31.197,1
121.489,31.156,1
121.448,31.171,1
121.437,31.326,5
121.436,31.186,4
121.487,31.289,2
121.439,31.305,5
121.412,31.268,0
121.427,31.186,4
121.407,31.249,0
121.536,31.256,2
121.411,31.245,0
121.543,31.274,2
121.382,31.232,3
121.531,31.315,2
121.393,31.267,3
121.527,31.324,2
121.525,31.309,2
121.404,31.239,0
121.438,31.269,0
121.421,31.284,0
121.524,31.281,2
121.491,31.269,2
121.633,31.239,2
121.533,31.271,2
121.562,31.272,2
121.551,31.279,2
121.5,31.261,2
121.457,31.279,0
121.406,31.277,0
121.494,31.338,5
121.452,31.233,0
121.294,31.272,3
121.533,31.268,2
121.486,31.231,1
121.469,31.253,0
121.474,31.191,1
121.482,31.258,0
121.479,31.246,1
121.416,31.216,0
121.376,31.186,4
121.42,31.393,5
121.384,31.26,3
121.491,31.28,2
121.507,31.286,2
121.474,31.283,5
121.51,31.335,5
121.492,31.18,1
121.514,31.307,2
121.589,31.312,2
121.532,31.319,2
121.442,31.178,4
121.354,31.165,4
121.495,31.346,5
121.423,31.22,0
121.369,31.174,4
121.496,31.249,2
121.446,31.128,4
121.532,31.312,2
121.331,31.254,3
121.467,31.22,1
121.449,31.166,4
121.364,31.214,3
121.467,31.194,1
121.432,31.161,4
121.396,31.256,0
121.432,31.251,0
121.458,31.256,0
121.584,31.246,2
121.367,31.284,3
121.47,31.32,5
121.511,31.251,2
121.525,31.283,2
121.462,31.272,0
121.494,31.196,1
121.436,31.182,4
121.507,31.264,2
121.441,31.282,0
121.464,31.248,0
121.477,31.221,1
121.387,31.226,3
121.432,31.25,0
121.539,31.328,2
121.483,31.257,0
121.533,31.202,1
121.322,31.296,3
121.414,31.271,0
121.478,31.226,1
121.517,31.274,2
121.41,31.169,4
121.384,31.27,3
121.494,31.302,2
121.394,31.259,3
121.482,31.29,5
121.531,31.288,2
121.491,31.198,1
121.384,31.258,3
121.526,31.324,2
121.433,31.195,4
121.304,31.223,3
121.504,31.286,2
121.495,31.383,5
121.428,31.288,0
121.486,31.303,5
121.466,31.337,5
121.493,31.213,1
121.417,31.189,4
121.406,31.277,0
121.475,31.183,1
121.479,31.311,5
121.404,31.211,4
121.385,31.215,3
121.532,31.311,2
121.382,31.263,3
121.392,31.168,4
121.423,31.273,0
121.542,31.291,2
121.321,31.303,3
121.448,31.325,5
121.405,31.257,0
121.451,31.259,0
121.453,31.234,0
121.507,31.199,1
121.396,31.325,5
121.54,31.298,2
121.48,31.307,5
121.519,31.32,2
121.397,31.188,4
121.532,31.28,2
121.435,31.178,4
121.543,31.286,2
121.451,31.293,5
121.413,31.142,4
121.383,31.144,4
121.534,31.186,1
121.416,31.207,4
121.452,31.234,0
121.436,31.397,5
121.446,31.118,4
121.417,31.216,0
121.38,31.242,3
121.371,31.321,3
121.482,31.265,0
121.453,31.33,5
121.562,31.28,2
121.506,31.267,2
121.36,31.183,4
121.532,31.27,2
121.451,31.221,1
121.404,31.21,4
121.459,31.327,5
121.389,31.203,4
121.459,31.26,0
121.54,31.278,2
121.465,31.279,0
121.423,31.291,0
121.409,31.055,4
121.533,31.269,2
121.413,31.222,0
121.497,31.212,1
121.474,31.323,5
121.326,31.299,3
121.334,31.226,3
121.428,31.293,0
121.539,31.321,2
121.556,31.291,2
121.411,31.167,4
121.415,31.277,0
121.542,31.286,2
121.295,31.271,3
121.44,31.294,5
121.475,31.322,5
121.418,31.302,0
121.36,31.243,3
121.482,31.286,5
121.389,31.291,3
121.308,31.244,3
121.43,31.258,0
121.494,31.3,2
121.418,31.254,0
121.495,31.215,1
121.465,31.16,1
121.546,31.266,2
121.599,31.271,2
121.464,31.274,0
121.48,31.199,1
121.419,31.288,0
121.402,31.264,0
121.415,31.244,0
121.478,31.297,5
121.478,31.235,1
121.532,31.315,2
121.431,31.227,0
121.438,31.239,0
121.43,31.247,0
121.483,31.339,5
121.506,31.329,5
121.58,31.255,2
121.378,31.115,4
121.518,31.275,2
121.348,31.263,3
121.422,31.283,0
121.473,31.196,1
121.535,31.261,2
121.477,31.262,0
121.544,31.206,1
121.55,31.274,2
121.427,31.184,4
121.458,31.29,5
121.465,31.295,5
121.489,31.153,1
121.535,31.278,2
121.443,31.218,0
121.463,31.225,1
121.348,31.281,3
121.403,31.33,5
121.521,31.199,1
121.473,31.193,1
121.531,31.322,2
121.532,31.304,2
121.495,31.274,2
121.531,31.257,2
121.347,31.154,4
121.394,31.258,3
121.484,31.32,5
121.326,31.24,3
121.496,31.283,2
121.388,31.252,3
121.439,31.293,0
121.546,31.267,2
121.526,31.302,2
121.421,31.255,0
121.51,31.295,2
121.343,31.248,3
121.392,31.236,3
121.451,31.245,0
121.398,31.299,0
121.503,31.22,1
121.466,31.261,0
121.448,31.325,5
121.441,31.254,0
121.527,31.329,2
121.53,31.265,2
121.466,31.185,1
121.387,31.177,4
121.467,31.258,0
121.458,31.311,5
121.429,31.181,4
121.345,31.14,4
121.36,31.218,3
121.485,31.174,1
121.42,31.224,0
121.518,31.275,2
121.544,31.206,1
121.342,31.282,3
121.372,31.169,4
121.357,31.225,3
121.443,31.243,0
121.356,31.364,3
121.485,31.269,2
121.543,31.274,2
121.311,31.265,3
121.55,31.192,1
121.446,31.17,4
121.489,31.307,5
121.438,31.286,0
121.542,31.325,2
121.437,31.338,5
121.49,31.317,5
121.426,31.303,5
121.471,31.233,1
121.406,31.242,0
121.509,31.253,2
121.421,31.212,0
121.612,31.3,2
121.446,31.225,0
121.592,31.265,2
121.485,31.343,5
121.467,31.263,0
121.474,31.332,5
121.498,31.216,1
121.476,31.303,5
121.391,31.268,3
121.508,31.304,2
121.484,31.296,5
121.509,31.271,2
121.537,31.301,2
121.451,31.275,0
121.432,31.153,4
121.47,31.287,5
121.441,31.33,5
121.525,31.318,2
121.402,31.241,0
121.45,31.258,0
121.533,31.268,2
121.468,31.187,1
121.533,31.295,2
121.469,31.273,0
121.5,31.249,2
121.531,31.144,1
121.533,31.333,2
121.554,31.286,2
121.32,31.241,3
121.422,31.249,0
121.549,31.29,2
121.358,31.218,3
121.483,31.32,5
121.5,31.346,5
121.538,31.312,2
121.442,31.19,1
121.437,31.275,0
121.516,31.29,2
121.586,31.201,2
121.418,31.195,4
121.39,31.269,3
121.459,31.16,1
121.548,31.234,2
121.567,31.256,2
121.413,31.141,4
121.499,31.329,5
121.542,31.267,2
121.48,31.339,5
121.443,31.184,1
121.479,31.224,1
121.503,31.319,2
121.397,31.304,0
121.417,31.187,4
121.428,31.156,4
121.484,31.254,0
121.501,31.249,2
121.514,31.305,2
121.494,31.178,1
121.353,31.164,4
121.491,31.282,2
121.477,31.307,5
121.515,31.283,2
121.483,31.29,5
121.543,31.297,2
121.315,31.243,3
121.357,31.174,4
121.324,31.296,3
121.297,31.187,3
121.459,31.257,0
121.449,31.325,5
121.5,31.223,1
121.401,31.275,0
121.516,31.197,1
121.502,31.286,2
121.512,31.305,2
121.555,31.283,2
121.421,31.158,4
121.449,31.226,0
121.503,31.311,2
121.367,31.236,3
121.487,31.235,1
121.49,31.299,5
121.289,31.194,3
121.432,31.257,0
121.453,31.242,0
121.427,31.342,5
121.458,31.323,5
121.462,31.196,1
121.45,31.188,1
121.327,31.226,3
121.52,31.312,2
121.532,31.331,2
121.377,31.136,4
121.404,31.22,0
121.514,31.253,2
121.45,31.199,1
121.603,31.321,2
121.609,31.269,2
121.482,31.211,1
121.505,31.258,2
121.477,31.27,0
121.535,31.288,2
121.497,31.306,2
121.449,31.293,5
121.536,31.318,2
121.507,31.257,2
121.433,31.264,0
121.379,31.314,3
121.479,31.271,0
121.453,31.266,0
121.43,31.416,5
121.497,31.272,2
121.45,31.149,4
121.52,31.294,2
121.493,31.274,2
121.394,31.231,3
121.583,31.34,2
121.431,31.138,4
121.426,31.134,4
121.368,31.261,3
121.46,31.23,1
121.424,31.249,0
121.638,31.264,2
121.531,31.3,2
121.519,31.29,2
121.507,31.266,2
121.389,31.269,3
121.427,31.268,0
121.499,31.26,2
121.531,31.323,2
121.456,31.256,0
121.418,31.256,0
121.522,31.322,2
121.476,31.208,1
121.438,31.407,5
121.321,31.298,3
121.386,31.315,3
121.508,31.265,2
121.32,31.241,3
121.515,31.303,2
121.373,31.248,3
121.458,31.267,0
121.515,31.303,2
121.529,31.296,2
121.481,31.306,5
121.454,31.244,0
121.396,31.332,5
121.537,31.158,1
121.402,31.173,4
121.535,31.285,2
121.532,31.286,2
121.478,31.32,5
121.459,31.291,5
121.447,31.188,1
121.43,31.148,4
121.358,31.245,3
121.381,31.243,3
121.444,31.211,1
121.48,31.269,0
121.471,31.254,0
121.487,31.299,5
121.441,31.227,0
121.501,31.257,2
121.514,31.263,2
121.57,31.16,1
121.359,31.259,3
121.467,31.239,0
121.541,31.173,1
121.491,31.345,5
121.516,31.297,2
121.556,31.277,2
121.494,31.217,1
121.484,31.276,2
121.405,31.143,4
121.502,31.289,2
121.432,31.151,4
121.523,31.32,2
121.534,31.243,2
121.381,31.315,3
121.482,31.268,2
121.525,31.26,2
121.381,31.313,3
121.471,31.232,1
121.394,31.162,4
121.384,31.279,3
121.54,31.292,2
121.514,31.299,2
121.451,31.153,4
121.491,31.311,5
121.55,31.266,2
121.385,31.166,4
121.495,31.26,2
121.413,31.24,0
121.42,31.135,4
121.375,31.314,3
121.495,31.288,2
121.476,31.258,0
121.454,31.273,0
121.506,31.285,2
121.369,31.178,4
121.423,31.208,0
121.543,31.262,2
121.351,31.114,4
121.592,31.265,2
121.494,31.349,5
121.49,31.311,5
121.528,31.282,2
121.474,31.294,5
121.463,31.244,0
121.43,31.262,0
121.384,31.145,4
121.455,31.299,5
121.467,31.207,1
121.485,31.281,2
121.469,31.258,0
121.442,31.224,0
121.459,31.211,1
121.536,31.318,2
121.386,31.32,3
121.478,31.271,0
121.462,31.208,1
121.531,31.304,2
121.474,31.334,5
121.387,31.315,3
121.33,31.237,3
121.439,31.142,4
121.395,31.282,3
121.382,31.153,4
121.449,31.216,1
121.367,31.237,3
121.402,31.264,0
121.46,31.194,1
121.484,31.304,5
121.465,31.207,1
121.44,31.173,4
121.506,31.321,2
121.426,31.271,0
121.421,31.233,0
121.538,31.306,2
121.477,31.231,1
121.532,31.314,2
121.496,31.278,2
121.43,31.194,4
121.444,31.181,1
121.369,31.208,3
121.451,31.281,0
121.34,31.292,3
121.396,31.165,4
121.507,31.302,2
121.472,31.222,1
121.526,31.256,2
121.484,31.319,5
121.399,31.157,4
121.361,31.212,3
121.56,31.207,1
121.348,31.259,3
121.363,31.254,3
121.581,31.238,2
121.434,31.168,4
121.385,31.134,4
121.415,31.22,0
121.481,31.305,5
121.468,31.263,0
121.512,31.294,2
121.326,31.254,3
121.443,31.382,5
121.491,31.254,2
121.415,31.219,0
121.39,31.25,3
121.442,31.187,1
121.503,31.293,2
121.419,31.292,0
121.448,31.339,5
121.457,31.185,1
121.531,31.323,2
121.502,31.25,2
121.471,31.308,5
121.445,31.2,1
121.422,31.218,0
121.36,31.177,4
121.464,31.232,1
121.509,31.289,2
121.477,31.301,5
121.506,31.266,2
121.499,31.249,2
121.426,31.295,0
121.544,31.268,2
121.457,31.241,0
121.532,31.318,2
121.366,31.227,3
121.462,31.272,0
121.484,31.206,1
121.38,31.222,3
121.394,31.165,4
121.475,31.223,1
121.481,31.223,1
121.45,31.139,4
121.367,31.237,3
121.478,31.299,5
121.428,31.156,4
121.362,31.211,3
121.524,31.3,2
121.479,31.279,5
121.527,31.275,2
121.449,31.227,0
121.433,31.232,0
121.477,31.297,5
121.482,31.257,0
121.416,31.24,0
121.431,31.149,4
121.498,31.272,2
121.538,31.325,2
121.228,31.376,3
121.496,31.301,2
121.418,31.289,0
121.471,31.2,1
121.359,31.209,3
121.357,31.311,3
121.542,31.294,2
121.513,31.288,2
121.438,31.174,4
121.358,31.241,3
121.491,31.304,5
121.484,31.304,5
121.474,31.249,0
121.392,31.235,3
121.509,31.272,2
121.398,31.309,0
121.514,31.306,2
121.42,31.128,4
121.485,31.306,5
121.357,31.345,3
121.42,31.208,0
121.324,31.296,3
121.45,31.364,5
121.401,31.231,0
121.531,31.206,1
121.405,31.144,4
121.374,31.128,4
121.502,31.265,2
121.476,31.263,0
121.466,31.24,0
121.494,31.148,1
121.4,31.135,4
121.463,31.28,0
121.442,31.185,1
121.263,31.169,3
121.426,31.16,4
121.466,31.266,0
121.387,31.315,3
121.419,31.218,0
121.501,31.281,2
121.43,31.293,0
121.442,31.242,0
121.479,31.259,0
121.438,31.236,0
121.526,31.286,2
121.351,31.23,3
121.402,31.242,0
121.49,31.301,5
121.48,31.26,0
121.434,31.267,0
121.363,31.182,4
121.523,31.322,2
121.466,31.266,0
121.441,31.289,0
121.533,31.318,2
121.485,31.32,5
121.482,31.202,1
121.523,31.256,2
121.428,31.381,5
121.379,31.254,3
121.519,31.182,1
121.432,31.25,0
121.523,31.227,1
121.538,31.312,2
121.412,31.201,4
121.488,31.271,2
121.515,31.251,2
121.479,31.202,1
121.481,31.248,1
121.363,31.237,3
121.396,31.274,0
121.476,31.299,5
121.524,31.264,2
121.543,31.294,2
121.503,31.267,2
121.424,31.328,5
121.49,31.331,5
121.467,31.273,0
121.408,31.327,5
121.426,31.203,4
121.41,31.271,0
121.522,31.32,2
121.512,31.303,2
121.561,31.236,2
121.413,31.207,4
121.395,31.232,0
121.553,31.28,2
121.498,31.281,2
121.489,31.271,2
121.513,31.318,2
121.474,31.219,1
121.45,31.193,1
121.456,31.17,1
121.492,31.297,2
121.303,31.145,4
121.418,31.237,0
121.485,31.292,5
121.344,31.279,3
121.466,31.232,1
121.493,31.21,1
121.442,31.19,1
121.395,31.286,3
121.441,31.242,0
121.357,31.17,4
121.441,31.228,0
121.446,31.193,1
121.458,31.259,0
121.381,31.136,4
121.442,31.294,5
121.369,31.217,3
121.446,31.319,5
121.463,31.169,1
121.505,31.277,2
121.507,31.282,2
121.451,31.209,1
121.405,31.276,0
121.516,31.301,2
121.436,31.236,0
121.364,31.249,3
121.457,31.213,1
121.551,31.208,1
121.385,31.237,3
121.458,31.191,1
121.443,31.157,4
121.369,31.178,4
121.441,31.336,5
121.493,31.286,2
121.448,31.213,1
121.503,31.286,2
121.325,31.24,3
121.478,31.271,0
121.545,31.218,1
121.5,31.178,1
121.409,31.171,4
121.548,31.178,1
121.497,31.29,2
121.487,31.369,5
121.559,31.277,2
121.512,31.266,2
121.518,31.279,2
121.507,31.329,5
121.391,31.28,3
121.395,31.238,0
121.59,31.237,2
121.538,31.264,2
121.5,31.306,2
121.434,31.143,4
121.491,31.216,1
121.36,31.218,3
121.407,31.25,0
121.423,31.145,4
121.407,31.319,5
121.463,31.323,5
121.475,31.255,0
121.385,31.237,3
121.527,31.284,2
121.369,31.352,3
121.329,31.125,4
121.497,31.265,2
121.478,31.235,1
121.438,31.335,5
121.459,31.256,0
121.441,31.236,0
121.511,31.304,2
121.423,31.177,4
121.404,31.21,4
121.472,31.303,5
121.501,31.275,2
121.482,31.236,1
121.438,31.142,4
121.467,31.259,0
121.507,31.3,2
121.483,31.32,5
121.515,31.313,2
121.494,31.25,2
121.549,31.269,2
121.411,31.285,0
121.391,31.154,4
121.431,31.246,0
121.54,31.298,2
121.298,31.271,3
121.485,31.306,5
121.444,31.28,0
121.396,31.283,0
121.538,31.271,2
121.548,31.287,2
121.391,31.356,5
121.385,31.26,3
121.418,31.271,0
121.403,31.13,4
121.416,31.218,0
121.544,31.284,2
121.532,31.323,2
121.447,31.318,5
121.52,31.296,2
121.532,31.324,2
121.389,31.203,4
121.405,31.283,0
121.409,31.197,4
121.461,31.323,5
121.344,31.255,3
121.429,31.202,4
121.355,31.173,4
121.481,31.212,1
121.379,31.18,4
121.488,31.382,5
121.531,31.287,2
121.431,31.288,0
121.451,31.223,1
121.524,31.3,2
121.434,31.321,5
121.416,31.175,4
121.479,31.299,5
121.455,31.219,1
121.399,31.164,4
121.452,31.228,0
121.493,31.258,2
121.462,31.174,1
121.481,31.336,5
121.434,31.363,5
121.495,31.311,5
121.495,31.174,1
121.509,31.289,2
121.342,31.165,4
121.485,31.306,5
121.432,31.226,0
121.488,31.315,5
121.424,31.163,4
121.311,31.155,4
121.388,31.32,3
121.414,31.236,0
121.536,31.321,2
121.43,31.2,4
121.502,31.286,2
121.421,31.196,4
121.557,31.193,1
121.477,31.231,1
121.514,31.233,1
121.422,31.214,0
121.503,31.256,2
121.443,31.175,4
121.374,31.216,3
121.486,31.167,1
121.405,31.239,0
121.382,31.283,3
121.423,31.236,0
121.377,31.272,3
121.468,31.198,1
121.445,31.336,5
121.484,31.237,1
121.441,31.297,5
121.481,31.303,5
121.431,31.246,0
121.37,31.176,4
121.492,31.315,5
121.49,31.202,1
121.475,31.327,5
121.488,31.311,5
121.385,31.319,3
121.527,31.223,1
121.532,31.314,2
121.395,31.194,4
121.36,31.219,3
121.537,31.293,2
121.421,31.185,4
121.467,31.233,1
121.505,31.316,2
121.444,31.242,0
121.457,31.281,0
121.475,31.304,5
121.511,31.298,2
121.441,31.24,0
121.443,31.213,1
121.445,31.126,4
121.408,31.196,4
121.423,31.284,0
121.451,31.247,0
121.537,31.263,2
121.412,31.164,4
121.48,31.198,1
121.534,31.321,2
121.432,31.103,4
121.481,31.286,5
121.555,31.23,2
121.38,31.323,3
121.413,31.142,4
121.385,31.237,3
121.397,31.251,0
121.469,31.281,5
121.387,31.135,4
121.32,31.242,3
121.407,31.211,4
121.44,31.282,0
121.422,31.196,4
121.513,31.303,2
121.429,31.203,4
121.389,31.174,4
121.529,31.336,2
121.381,31.244,3
121.445,31.307,5
121.446,31.241,0
121.466,31.249,0
121.483,31.225,1
121.467,31.313,5
121.305,31.207,3
121.489,31.26,2
121.463,31.225,1
121.444,31.26,0
121.557,31.195,1
121.526,31.322,2
121.526,31.267,2
121.42,31.284,0
121.495,31.222,1
121.395,31.167,4
121.386,31.292,3
121.508,31.288,2
121.441,31.256,0
121.522,31.316,2
121.371,31.181,4
121.318,31.272,3
121.422,31.264,0
121.348,31.281,3
121.536,31.203,1
121.43,31.203,1
121.501,31.279,2
121.486,31.211,1
121.314,31.193,3
121.423,31.163,4
121.446,31.234,0
121.397,31.284,0
121.44,31.33,5
121.508,31.309,2
121.501,31.093,1
121.507,31.264,2
121.473,31.196,1
121.451,31.323,5
121.392,31.238,3
121.412,31.229,0
121.433,31.218,0
121.416,31.237,0
121.492,31.186,1
121.477,31.221,1
121.41,31.219,0
121.436,31.325,5
121.365,31.272,3
121.441,31.33,5
121.499,31.295,2
121.532,31.324,2
121.31,31.175,3
121.522,31.312,2
121.411,31.164,4
121.593,31.246,2
121.517,31.186,1
121.416,31.281,0
121.543,31.232,2
121.439,31.26,0
121.463,31.323,5
121.464,31.193,1
121.527,31.287,2
121.484,31.322,5
121.458,31.256,0
121.451,31.28,0
121.397,31.325,5
121.364,31.253,3
121.537,31.328,2
121.5,31.26,2
121.41,31.267,0
121.542,31.295,2
121.468,31.249,0
121.446,31.319,5
121.431,31.247,0
121.313,31.293,3
121.401,31.294,0
121.377,31.271,3
121.437,31.293,0
121.506,31.316,2
121.47,31.21,1
121.484,31.232,1
121.461,31.269,0
121.444,31.298,5
121.433,31.174,4
121.388,31.269,3
121.423,31.264,0
121.456,31.185,1
121.507,31.268,2
121.472,31.237,1
121.44,31.222,0
121.484,31.32,5
121.489,31.217,1
121.46,31.316,5
121.458,31.197,1
121.449,31.305,5
121.557,31.271,2
121.518,31.319,2
121.61,31.254,2
121.419,31.331,5
121.415,31.197,4
121.508,31.252,2
121.504,31.325,5
121.437,31.204,1
121.543,31.274,2
121.511,31.262,2
121.402,31.222,0
121.475,31.202,1
121.474,31.206,1
121.396,31.275,0
121.49,31.14,1
121.452,31.31,5
121.492,31.311,5
121.43,31.266,0
121.425,31.286,0
121.406,31.172,4
121.43,31.349,5
121.483,31.239,1
121.509,31.316,2
121.483,31.29,5
121.533,31.328,2
121.423,31.177,4
121.517,31.303,2
121.328,31.264,3
121.364,31.251,3
121.525,31.317,2
121.311,31.237,3
121.407,31.159,4
121.394,31.078,4
121.49,31.247,1
121.531,31.323,2
121.485,31.291,5
121.348,31.282,3
121.41,31.271,0
121.471,31.195,1
121.391,31.275,3
121.498,31.304,2
121.493,31.301,5
121.401,31.25,0
121.46,31.206,1
121.444,31.366,5
121.543,31.279,2
121.461,31.181,1
121.442,31.142,4
121.531,31.315,2
121.372,31.177,4
121.484,31.206,1
121.577,31.279,2
121.51,31.261,2
121.486,31.212,1
121.49,31.312,5
121.456,31.283,0
121.347,31.162,4
121.413,31.24,0
121.498,31.218,1
121.464,31.23,1
121.348,31.265,3
121.54,31.272,2
121.438,31.279,0
121.387,31.276,3
121.537,31.263,2
121.374,31.317,3
121.443,31.341,5
121.474,31.334,5
121.403,31.281,0
121.456,31.271,0
121.511,31.256,2
121.411,31.272,0
121.492,31.37,5
121.394,31.178,4
121.374,31.259,3
121.507,31.313,2
121.456,31.195,1
121.492,31.292,2
121.458,31.168,1
121.527,31.16,1
121.503,31.306,2
121.479,31.265,0
121.413,31.185,4
121.484,31.305,5
121.472,31.287,5
121.451,31.345,5
121.509,31.236,1
121.455,31.237,0
121.573,31.246,2
121.431,31.151,4
121.512,31.264,2
121.47,31.236,1
121.427,31.332,5
121.481,31.251,0
121.486,31.211,1
121.395,31.166,4
121.366,31.227,3
121.531,31.321,2
121.536,31.289,2
121.434,31.304,5
121.435,31.202,1
121.419,31.27,0
121.358,31.204,3
121.332,31.267,3
121.535,31.159,1
121.484,31.32,5
121.425,31.183,4
121.469,31.263,0
121.408,31.283,0
121.438,31.327,5
121.461,31.27,0
121.383,31.111,4
121.422,31.328,5
121.401,31.199,4
121.433,31.134,4
121.535,31.331,2
121.499,31.248,2
121.403,31.195,4
121.437,31.216,0
121.535,31.278,2
121.452,31.27,0
121.441,31.193,1
121.4,31.279,0
121.375,31.264,3
121.415,31.27,0
121.482,31.28,2
121.512,31.281,2
121.467,31.414,5
121.447,31.225,0
121.441,31.331,5
121.485,31.305,5
121.563,31.26,2
121.588,31.271,2
121.427,31.23,0
121.476,31.27,0
121.505,31.308,2
121.471,31.295,5
121.506,31.266,2
121.479,31.267,0
121.449,31.341,5
121.454,31.272,0
121.408,31.204,4
121.46,31.274,0
121.439,31.206,1
121.491,31.279,2
121.553,31.279,2
121.552,31.225,2
121.511,31.305,2
121.438,31.224,0
121.453,31.33,5
121.49,31.14,1
121.455,31.23,0
121.523,31.214,1
121.543,31.311,2
121.355,31.219,3
121.507,31.29,2
121.346,31.078,4
121.316,31.232,3
121.412,31.267,0
121.444,31.195,1
121.488,31.265,2
121.493,31.337,5
121.551,31.275,2
121.388,31.25,3
121.412,31.299,0
121.391,31.062,4
121.455,31.207,1
121.454,31.223,1
121.414,31.269,0
121.427,31.287,0
121.405,31.307,0
121.442,31.23,0
121.433,31.115,4
121.41,31.11,4
121.402,31.261,0
121.385,31.307,3
121.429,31.234,0
121.289,31.21,3
121.488,31.249,1
121.437,31.171,4
121.485,31.2,1
121.543,31.296,2
121.43,31.204,1
121.439,31.277,0
121.417,31.299,0
121.384,31.258,3
121.347,31.144,4
121.459,31.322,5
121.446,31.254,0
121.431,31.219,0
121.368,31.209,3
121.541,31.318,2
121.48,31.311,5
121.405,31.219,0
121.427,31.155,4
121.532,31.314,2
121.48,31.224,1
121.532,31.26,2
121.442,31.331,5
121.451,31.213,1
121.478,31.272,0
121.442,31.307,5
121.519,31.301,2
121.357,31.241,3
121.475,31.294,5
121.45,31.235,0
121.448,31.325,5
121.325,31.298,3
121.353,31.142,4
121.459,31.283,0
121.359,31.116,4
121.466,31.197,1
121.487,31.232,1
121.413,31.142,4
121.442,31.185,1
121.475,31.279,5
121.537,31.263,2
121.512,31.258,2
121.485,31.252,1
121.374,31.313,3
121.517,31.275,2
121.35,31.281,3
121.325,31.24,3
121.453,31.198,1
121.478,31.27,0
121.447,31.191,1
121.361,31.211,3
121.441,31.258,0
121.52,31.309,2
121.496,31.38,5
121.4,31.177,4
121.48,31.269,0
121.386,31.223,3
121.473,31.268,0
121.46,31.323,5
121.421,31.14,4
121.454,31.244,0
121.519,31.282,2
121.408,31.276,0
121.477,31.213,1
121.422,31.264,0
121.43,31.234,0
121.536,31.289,2
121.507,31.329,5
121.483,31.225,1
121.54,31.324,2
121.398,31.233,0
121.37,31.09,4
121.527,31.278,2
121.461,31.257,0
121.526,31.28,2
121.45,31.23,0
121.449,31.293,5
121.498,31.219,1
121.381,31.243,3
121.382,31.232,3
121.448,31.273,0
121.404,31.23,0
121.431,31.213,0
121.53,31.321,2
121.542,31.267,2
121.429,31.174,4
121.525,31.331,2
